0.6756666666666665,0.013287420951996465,0.37166666666666665,0.0026874192494328523,0.0056320661847610795,0.12196277392214254,0.68,0.668,0.692,0.658,0.692,0.664,0.37,0.376,0.368,0.374,0.37,0.372,N
0.6779999999999999,0.016970562748477108,0.371,0.004123105625617665,3.446008015726894e-05,0.09030519222669087,0.694,0.652,0.692,0.658,0.692,0.68,0.364,0.374,0.368,0.374,0.376,0.37,N
0.676,0.015231546211727788,0.3713333333333333,0.0033993463423951926,0.003751976562408297,0.10139890390185231,0.686,0.658,0.694,0.658,0.692,0.668,0.366,0.376,0.368,0.374,0.372,0.372,N
0.6753333333333335,0.014817407180595205,0.37166666666666665,0.0039015666369065453,0.000601023947062887,0.08902788816102283,0.688,0.662,0.694,0.66,0.688,0.66,0.368,0.378,0.368,0.374,0.368,0.374,N
0.6816666666666666,0.018953158634439304,0.37199999999999994,0.007745966692414841,0.005008801805912751,0.1084313258163814,0.686,0.662,0.696,0.65,0.696,0.7,0.366,0.378,0.364,0.376,0.384,0.364,N
0.6789999999999999,0.014910846164229993,0.37166666666666665,0.0043843154793219725,-0.00011358257546615606,0.08486351290488596,0.69,0.66,0.69,0.658,0.696,0.68,0.368,0.376,0.368,0.376,0.376,0.366,N
0.6739999999999999,0.018220867158288558,0.371,0.004434711565216694,-0.006650117866230641,0.15374133545320992,0.694,0.66,0.688,0.654,0.694,0.654,0.368,0.376,0.366,0.376,0.366,0.374,N
0.6773333333333332,0.01486233120640527,0.37199999999999994,0.0040000000000000036,-0.006262482530217372,0.10566907022402874,0.676,0.67,0.696,0.654,0.696,0.672,0.37,0.378,0.366,0.376,0.372,0.37,N
0.6796666666666668,0.01240519604395224,0.37200000000000005,0.004760952285695238,0.0051615619681288916,0.11453424745835256,0.684,0.666,0.69,0.66,0.694,0.684,0.368,0.376,0.368,0.376,0.378,0.366,N
0.6743333333333333,0.017866791044343154,0.37066666666666664,0.0035901098714230064,-0.00883106949286412,0.1577416571380474,0.692,0.654,0.688,0.658,0.696,0.658,0.366,0.374,0.368,0.376,0.368,0.372,N
0.674,0.01685229954635269,0.37066666666666664,0.0041096093353126546,0.004240348221069848,0.10707249306597942,0.686,0.658,0.692,0.656,0.694,0.658,0.366,0.374,0.366,0.376,0.368,0.374,N
0.673,0.01843004792903874,0.37033333333333335,0.004533823502911818,0.005103655194827712,0.10285409272080548,0.69,0.658,0.692,0.654,0.692,0.652,0.368,0.374,0.366,0.374,0.364,0.376,N
0.6736666666666666,0.01741327718214528,0.36966666666666664,0.004533823502911818,-0.01175312853928139,0.14714164439135147,0.694,0.652,0.686,0.662,0.692,0.656,0.364,0.372,0.366,0.376,0.366,0.374,N
0.6769999999999999,0.0187882942280559,0.37066666666666664,0.004570436400267366,0.0004748574001939769,0.08801927700878506,0.694,0.652,0.694,0.654,0.696,0.672,0.364,0.376,0.366,0.376,0.372,0.37,N
0.6729999999999999,0.017691806012954094,0.37000000000000005,0.0040000000000000036,-0.0012241096887799035,0.09203322974912251,0.69,0.654,0.69,0.656,0.692,0.656,0.366,0.374,0.366,0.374,0.366,0.374,N
